case_id,event_position,activity_name,timestamp,label,anomaly_type,anomaly_description
286,2,Activity C,,normal,-,-
286,3,Activity L,,normal,-,-
286,4,Activity P,,normal,-,-
286,5,Activity M,,normal,-,-
286,6,Activity D,,normal,-,-
286,7,Activity S,,normal,-,-
286,8,Activity B,,normal,-,-
286,9,■,,normal,-,-
287,0,▶,,anomalous,Rework,"{'size': 3, 'start': 7, 'inserted': [{'name': 'Activity AL', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity AM', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity U', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
287,1,Activity A,,anomalous,Rework,"{'size': 3, 'start': 7, 'inserted': [{'name': 'Activity AL', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity AM', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity U', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
287,2,Activity T,,anomalous,Rework,"{'size': 3, 'start': 7, 'inserted': [{'name': 'Activity AL', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity AM', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity U', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
287,3,Activity AK,,anomalous,Rework,"{'size': 3, 'start': 7, 'inserted': [{'name': 'Activity AL', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity AM', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity U', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
287,4,Activity AL,,anomalous,Rework,"{'size': 3, 'start': 7, 'inserted': [{'name': 'Activity AL', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity AM', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity U', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
287,5,Activity AM,,anomalous,Rework,"{'size': 3, 'start': 7, 'inserted': [{'name': 'Activity AL', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity AM', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity U', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
287,6,Activity U,,anomalous,Rework,"{'size': 3, 'start': 7, 'inserted': [{'name': 'Activity AL', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity AM', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity U', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
287,7,Activity B,,anomalous,Rework,"{'size': 3, 'start': 7, 'inserted': [{'name': 'Activity AL', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity AM', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity U', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
287,8,Activity AL,,anomalous,Rework,"{'size': 3, 'start': 7, 'inserted': [{'name': 'Activity AL', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity AM', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity U', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
287,9,Activity AM,,anomalous,Rework,"{'size': 3, 'start': 7, 'inserted': [{'name': 'Activity AL', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity AM', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity U', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
287,10,Activity U,,anomalous,Rework,"{'size': 3, 'start': 7, 'inserted': [{'name': 'Activity AL', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity AM', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity U', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
287,11,■,,anomalous,Rework,"{'size': 3, 'start': 7, 'inserted': [{'name': 'Activity AL', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity AM', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity U', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
288,0,▶,,normal,-,-
288,1,Activity A,,normal,-,-
288,2,Activity T,,normal,-,-
288,3,Activity AK,,normal,-,-
288,4,Activity AL,,normal,-,-
288,5,Activity AM,,normal,-,-
288,6,Activity U,,normal,-,-
288,7,Activity B,,normal,-,-
288,8,■,,normal,-,-
289,0,▶,,normal,-,-
289,1,Activity A,,normal,-,-
289,2,Activity T,,normal,-,-
289,3,Activity AK,,normal,-,-
289,4,Activity AL,,normal,-,-
289,5,Activity AM,,normal,-,-
289,6,Activity U,,normal,-,-
289,7,Activity B,,normal,-,-
289,8,■,,normal,-,-
290,0,▶,,normal,-,-
290,1,Activity A,,normal,-,-
290,2,Activity T,,normal,-,-
290,3,Activity AN,,normal,-,-
290,4,Activity AQ,,normal,-,-
290,5,Activity AR,,normal,-,-
290,6,Activity AO,,normal,-,-
290,7,Activity U,,normal,-,-
290,8,Activity B,,normal,-,-
290,9,■,,normal,-,-
291,0,▶,,normal,-,-
291,1,Activity A,,normal,-,-
291,2,Activity BC,,normal,-,-
291,3,Activity B,,normal,-,-
291,4,■,,normal,-,-
292,0,▶,,normal,-,-
292,1,Activity A,,normal,-,-
292,2,Activity BC,,normal,-,-
292,3,Activity B,,normal,-,-
292,4,■,,normal,-,-
293,0,▶,,normal,-,-
293,1,Activity A,,normal,-,-
293,2,Activity BC,,normal,-,-
293,3,Activity B,,normal,-,-
293,4,■,,normal,-,-
294,0,▶,,normal,-,-
294,1,Activity A,,normal,-,-
294,2,Activity C,,normal,-,-
294,3,Activity L,,normal,-,-
294,4,Activity O,,normal,-,-
294,5,Activity M,,normal,-,-
294,6,Activity D,,normal,-,-
294,7,Activity S,,normal,-,-
294,8,Activity B,,normal,-,-
294,9,■,,normal,-,-
295,0,▶,,normal,-,-
295,1,Activity A,,normal,-,-
295,2,Activity T,,normal,-,-
295,3,Activity AK,,normal,-,-
295,4,Activity AL,,normal,-,-
295,5,Activity AM,,normal,-,-
295,6,Activity U,,normal,-,-
295,7,Activity B,,normal,-,-
295,8,■,,normal,-,-
296,0,▶,,normal,-,-
296,1,Activity A,,normal,-,-
296,2,Activity BC,,normal,-,-
296,3,Activity B,,normal,-,-
296,4,■,,normal,-,-
297,0,▶,,normal,-,-
297,1,Activity A,,normal,-,-
297,2,Activity C,,normal,-,-
297,3,Activity G,,normal,-,-
297,4,Activity K,,normal,-,-
297,5,Activity H,,normal,-,-
297,6,Activity D,,normal,-,-
297,7,Activity S,,normal,-,-
297,8,Activity B,,normal,-,-
297,9,■,,normal,-,-
298,0,▶,,normal,-,-
298,1,Activity A,,normal,-,-
298,2,Activity T,,normal,-,-
298,3,Activity AK,,normal,-,-
298,4,Activity AL,,normal,-,-
298,5,Activity AM,,normal,-,-
298,6,Activity U,,normal,-,-
298,7,Activity B,,normal,-,-
298,8,■,,normal,-,-
299,0,▶,,normal,-,-
299,1,Activity A,,normal,-,-
299,2,Activity T,,normal,-,-
299,3,Activity AK,,normal,-,-
299,4,Activity AL,,normal,-,-
299,5,Activity AM,,normal,-,-
299,6,Activity U,,normal,-,-
299,7,Activity B,,normal,-,-
299,8,■,,normal,-,-
300,0,▶,,normal,-,-
300,1,Activity A,,normal,-,-
300,2,Activity C,,normal,-,-
300,3,Activity G,,normal,-,-
300,4,Activity I,,normal,-,-
300,5,Activity H,,normal,-,-
300,6,Activity D,,normal,-,-
300,7,Activity S,,normal,-,-
300,8,Activity B,,normal,-,-
300,9,■,,normal,-,-
301,0,▶,,normal,-,-
301,1,Activity A,,normal,-,-
301,2,Activity T,,normal,-,-
301,3,Activity AK,,normal,-,-
301,4,Activity AL,,normal,-,-
301,5,Activity AM,,normal,-,-
301,6,Activity U,,normal,-,-
301,7,Activity B,,normal,-,-
301,8,■,,normal,-,-
302,0,▶,,normal,-,-
302,1,Activity A,,normal,-,-
302,2,Activity C,,normal,-,-
302,3,Activity R,,normal,-,-
302,4,Activity D,,normal,-,-
302,5,Activity S,,normal,-,-
302,6,Activity B,,normal,-,-
302,7,■,,normal,-,-
303,0,▶,,normal,-,-
303,1,Activity A,,normal,-,-
303,2,Activity T,,normal,-,-
303,3,Activity AN,,normal,-,-
303,4,Activity AP,,normal,-,-
303,5,Activity AO,,normal,-,-
303,6,Activity U,,normal,-,-
303,7,Activity B,,normal,-,-
303,8,■,,normal,-,-
304,0,▶,,normal,-,-
304,1,Activity A,,normal,-,-
304,2,Activity BZ,,normal,-,-
304,3,Activity B,,normal,-,-
304,4,■,,normal,-,-
305,0,▶,,normal,-,-
305,1,Activity A,,normal,-,-
305,2,Activity C,,normal,-,-
305,3,Activity E,,normal,-,-
305,4,Activity F,,normal,-,-
305,5,Activity D,,normal,-,-
305,6,Activity S,,normal,-,-
305,7,Activity B,,normal,-,-
305,8,■,,normal,-,-
306,0,▶,,normal,-,-
306,1,Activity A,,normal,-,-
306,2,Activity C,,normal,-,-
306,3,Activity R,,normal,-,-
306,4,Activity D,,normal,-,-
306,5,Activity S,,normal,-,-
306,6,Activity B,,normal,-,-
306,7,■,,normal,-,-
307,0,▶,,normal,-,-
307,1,Activity A,,normal,-,-
307,2,Activity T,,normal,-,-
307,3,Activity V,,normal,-,-
307,4,Activity AA,,normal,-,-
307,5,Activity W,,normal,-,-
307,6,Activity AB,,normal,-,-
307,7,Activity U,,normal,-,-
307,8,Activity B,,normal,-,-
307,9,■,,normal,-,-
308,0,▶,,normal,-,-
308,1,Activity A,,normal,-,-
308,2,Activity T,,normal,-,-
308,3,Activity AN,,normal,-,-
308,4,Activity AS,,normal,-,-
308,5,Activity AV,,normal,-,-
308,6,Activity AT,,normal,-,-
308,7,Activity AO,,normal,-,-
308,8,Activity U,,normal,-,-
308,9,Activity B,,normal,-,-
308,10,■,,normal,-,-
309,0,▶,,normal,-,-
309,1,Activity A,,normal,-,-
309,2,Activity T,,normal,-,-
309,3,Activity AC,,normal,-,-
309,4,Activity AI,,normal,-,-
309,5,Activity AJ,,normal,-,-
309,6,Activity AD,,normal,-,-
309,7,Activity U,,normal,-,-
309,8,Activity B,,normal,-,-
309,9,■,,normal,-,-
310,0,▶,,anomalous,Insert,{'indices': [1]}
310,1,Activity A,,anomalous,Insert,{'indices': [1]}
310,2,Random activity 44,,anomalous,Insert,{'indices': [1]}
310,3,Activity C,,anomalous,Insert,{'indices': [1]}
310,4,Activity L,,anomalous,Insert,{'indices': [1]}
310,5,Activity P,,anomalous,Insert,{'indices': [1]}
310,6,Activity M,,anomalous,Insert,{'indices': [1]}
310,7,Activity D,,anomalous,Insert,{'indices': [1]}
310,8,Activity S,,anomalous,Insert,{'indices': [1]}
310,9,Activity B,,anomalous,Insert,{'indices': [1]}
310,10,■,,anomalous,Insert,{'indices': [1]}
311,0,▶,,normal,-,-
311,1,Activity A,,normal,-,-
311,2,Activity BD,,normal,-,-
311,3,Activity BO,,normal,-,-
311,4,Activity BE,,normal,-,-
311,5,Activity BQ,,normal,-,-
311,6,Activity BR,,normal,-,-
311,7,Activity BV,,normal,-,-
311,8,Activity BS,,normal,-,-
311,9,Activity B,,normal,-,-
311,10,■,,normal,-,-
312,0,▶,,normal,-,-
312,1,Activity A,,normal,-,-
312,2,Activity T,,normal,-,-
312,3,Activity AN,,normal,-,-
312,4,Activity AQ,,normal,-,-
312,5,Activity AR,,normal,-,-
312,6,Activity AO,,normal,-,-
312,7,Activity U,,normal,-,-
312,8,Activity B,,normal,-,-
312,9,■,,normal,-,-
313,0,▶,,normal,-,-
313,1,Activity A,,normal,-,-
313,2,Activity T,,normal,-,-
313,3,Activity AK,,normal,-,-
313,4,Activity AL,,normal,-,-
313,5,Activity AM,,normal,-,-
313,6,Activity U,,normal,-,-
313,7,Activity B,,normal,-,-
313,8,■,,normal,-,-
314,0,▶,,normal,-,-
314,1,Activity A,,normal,-,-
314,2,Activity C,,normal,-,-
314,3,Activity G,,normal,-,-
314,4,Activity J,,normal,-,-
314,5,Activity H,,normal,-,-
314,6,Activity D,,normal,-,-
314,7,Activity S,,normal,-,-
314,8,Activity B,,normal,-,-
314,9,■,,normal,-,-
315,0,▶,,normal,-,-
315,1,Activity A,,normal,-,-
315,2,Activity T,,normal,-,-
315,3,Activity AC,,normal,-,-
315,4,Activity AI,,normal,-,-
315,5,Activity AJ,,normal,-,-
315,6,Activity AD,,normal,-,-
315,7,Activity U,,normal,-,-
315,8,Activity B,,normal,-,-
315,9,■,,normal,-,-
316,0,▶,,normal,-,-
316,1,Activity A,,normal,-,-
316,2,Activity C,,normal,-,-
316,3,Activity L,,normal,-,-
316,4,Activity P,,normal,-,-
316,5,Activity M,,normal,-,-
316,6,Activity D,,normal,-,-
316,7,Activity S,,normal,-,-
316,8,Activity B,,normal,-,-
316,9,■,,normal,-,-
317,0,▶,,normal,-,-
317,1,Activity A,,normal,-,-
317,2,Activity BZ,,normal,-,-
317,3,Activity B,,normal,-,-
317,4,■,,normal,-,-
318,0,▶,,normal,-,-
318,1,Activity A,,normal,-,-
318,2,Activity T,,normal,-,-
318,3,Activity AK,,normal,-,-
318,4,Activity AL,,normal,-,-
318,5,Activity AM,,normal,-,-
318,6,Activity U,,normal,-,-
318,7,Activity B,,normal,-,-
318,8,■,,normal,-,-
319,0,▶,,normal,-,-
319,1,Activity A,,normal,-,-
319,2,Activity T,,normal,-,-
319,3,Activity AN,,normal,-,-
319,4,Activity AS,,normal,-,-
319,5,Activity AV,,normal,-,-
319,6,Activity AT,,normal,-,-
319,7,Activity AO,,normal,-,-
319,8,Activity U,,normal,-,-
319,9,Activity B,,normal,-,-
319,10,■,,normal,-,-
320,0,▶,,normal,-,-
320,1,Activity A,,normal,-,-
320,2,Activity T,,normal,-,-
320,3,Activity AK,,normal,-,-
320,4,Activity AL,,normal,-,-
320,5,Activity AM,,normal,-,-
320,6,Activity U,,normal,-,-
320,7,Activity B,,normal,-,-
320,8,■,,normal,-,-
321,0,▶,,normal,-,-
321,1,Activity A,,normal,-,-
321,2,Activity C,,normal,-,-
321,3,Activity E,,normal,-,-
321,4,Activity F,,normal,-,-
321,5,Activity D,,normal,-,-
321,6,Activity S,,normal,-,-
321,7,Activity B,,normal,-,-
321,8,■,,normal,-,-
322,0,▶,,normal,-,-
322,1,Activity A,,normal,-,-
322,2,Activity T,,normal,-,-
322,3,Activity AN,,normal,-,-
322,4,Activity AP,,normal,-,-
322,5,Activity AO,,normal,-,-
322,6,Activity U,,normal,-,-
322,7,Activity B,,normal,-,-
322,8,■,,normal,-,-
323,0,▶,,normal,-,-
323,1,Activity A,,normal,-,-
323,2,Activity BD,,normal,-,-
323,3,Activity BO,,normal,-,-
323,4,Activity BE,,normal,-,-
323,5,Activity BQ,,normal,-,-
323,6,Activity BR,,normal,-,-
323,7,Activity BW,,normal,-,-
323,8,Activity BS,,normal,-,-
323,9,Activity B,,normal,-,-
323,10,■,,normal,-,-
324,0,▶,,normal,-,-
324,1,Activity A,,normal,-,-
324,2,Activity C,,normal,-,-
324,3,Activity G,,normal,-,-
324,4,Activity I,,normal,-,-
324,5,Activity H,,normal,-,-
324,6,Activity D,,normal,-,-
324,7,Activity S,,normal,-,-
324,8,Activity B,,normal,-,-
324,9,■,,normal,-,-
325,0,▶,,normal,-,-
325,1,Activity A,,normal,-,-
325,2,Activity T,,normal,-,-
325,3,Activity AK,,normal,-,-
325,4,Activity AL,,normal,-,-
325,5,Activity AM,,normal,-,-
325,6,Activity U,,normal,-,-
325,7,Activity B,,normal,-,-
325,8,■,,normal,-,-
326,0,▶,,normal,-,-
326,1,Activity A,,normal,-,-
326,2,Activity T,,normal,-,-
326,3,Activity AK,,normal,-,-
326,4,Activity AL,,normal,-,-
326,5,Activity AM,,normal,-,-
326,6,Activity U,,normal,-,-
326,7,Activity B,,normal,-,-
326,8,■,,normal,-,-
327,0,▶,,normal,-,-
327,1,Activity A,,normal,-,-
327,2,Activity T,,normal,-,-
327,3,Activity AN,,normal,-,-
327,4,Activity AP,,normal,-,-
327,5,Activity AO,,normal,-,-
327,6,Activity U,,normal,-,-
327,7,Activity B,,normal,-,-
327,8,■,,normal,-,-
328,0,▶,,normal,-,-
328,1,Activity A,,normal,-,-
328,2,Activity BZ,,normal,-,-
328,3,Activity B,,normal,-,-
328,4,■,,normal,-,-
329,0,▶,,normal,-,-
329,1,Activity A,,normal,-,-
329,2,Activity T,,normal,-,-
329,3,Activity AK,,normal,-,-
329,4,Activity AL,,normal,-,-
329,5,Activity AM,,normal,-,-
329,6,Activity U,,normal,-,-
329,7,Activity B,,normal,-,-
329,8,■,,normal,-,-
330,0,▶,,normal,-,-
330,1,Activity A,,normal,-,-
330,2,Activity C,,normal,-,-
330,3,Activity E,,normal,-,-
330,4,Activity F,,normal,-,-
330,5,Activity D,,normal,-,-
330,6,Activity S,,normal,-,-
330,7,Activity B,,normal,-,-
330,8,■,,normal,-,-
331,0,▶,,normal,-,-
331,1,Activity A,,normal,-,-
331,2,Activity BZ,,normal,-,-
331,3,Activity B,,normal,-,-
331,4,■,,normal,-,-
332,0,▶,,normal,-,-
332,1,Activity A,,normal,-,-
332,2,Activity T,,normal,-,-
332,3,Activity AN,,normal,-,-
332,4,Activity AQ,,normal,-,-
332,5,Activity AR,,normal,-,-
332,6,Activity AO,,normal,-,-
332,7,Activity U,,normal,-,-
332,8,Activity B,,normal,-,-
332,9,■,,normal,-,-
333,0,▶,,normal,-,-
333,1,Activity A,,normal,-,-
333,2,Activity T,,normal,-,-
333,3,Activity AC,,normal,-,-
333,4,Activity AI,,normal,-,-
333,5,Activity AJ,,normal,-,-
333,6,Activity AD,,normal,-,-
333,7,Activity U,,normal,-,-
333,8,Activity B,,normal,-,-
333,9,■,,normal,-,-
334,0,▶,,normal,-,-
334,1,Activity A,,normal,-,-
334,2,Activity BD,,normal,-,-
334,3,Activity BP,,normal,-,-
334,4,Activity BE,,normal,-,-
334,5,Activity BQ,,normal,-,-
334,6,Activity BR,,normal,-,-
334,7,Activity BY,,normal,-,-
334,8,Activity BS,,normal,-,-
334,9,Activity B,,normal,-,-
334,10,■,,normal,-,-
335,0,▶,,normal,-,-
335,1,Activity A,,normal,-,-
335,2,Activity BD,,normal,-,-
335,3,Activity BO,,normal,-,-
335,4,Activity BE,,normal,-,-
335,5,Activity BQ,,normal,-,-
335,6,Activity BR,,normal,-,-
335,7,Activity BV,,normal,-,-
335,8,Activity BS,,normal,-,-
335,9,Activity B,,normal,-,-
335,10,■,,normal,-,-
336,0,▶,,normal,-,-
336,1,Activity A,,normal,-,-
336,2,Activity C,,normal,-,-
336,3,Activity G,,normal,-,-
336,4,Activity K,,normal,-,-
336,5,Activity H,,normal,-,-
336,6,Activity D,,normal,-,-
336,7,Activity S,,normal,-,-
336,8,Activity B,,normal,-,-
336,9,■,,normal,-,-
337,0,▶,,normal,-,-
337,1,Activity A,,normal,-,-
337,2,Activity C,,normal,-,-
337,3,Activity L,,normal,-,-
337,4,Activity Q,,normal,-,-
337,5,Activity M,,normal,-,-
337,6,Activity D,,normal,-,-
337,7,Activity S,,normal,-,-
337,8,Activity B,,normal,-,-
337,9,■,,normal,-,-
338,0,▶,,normal,-,-
338,1,Activity A,,normal,-,-
338,2,Activity T,,normal,-,-
338,3,Activity AN,,normal,-,-
338,4,Activity AP,,normal,-,-
338,5,Activity AO,,normal,-,-
338,6,Activity U,,normal,-,-
338,7,Activity B,,normal,-,-
338,8,■,,normal,-,-
339,0,▶,,normal,-,-
339,1,Activity A,,normal,-,-
339,2,Activity BC,,normal,-,-
339,3,Activity B,,normal,-,-
339,4,■,,normal,-,-
340,0,▶,,normal,-,-
340,1,Activity A,,normal,-,-
340,2,Activity T,,normal,-,-
340,3,Activity AN,,normal,-,-
340,4,Activity BA,,normal,-,-
340,5,Activity BB,,normal,-,-
340,6,Activity AO,,normal,-,-
340,7,Activity U,,normal,-,-
340,8,Activity B,,normal,-,-
340,9,■,,normal,-,-
341,0,▶,,normal,-,-
341,1,Activity A,,normal,-,-
341,2,Activity T,,normal,-,-
341,3,Activity AN,,normal,-,-
341,4,Activity AS,,normal,-,-
341,5,Activity AZ,,normal,-,-
341,6,Activity AT,,normal,-,-
341,7,Activity AO,,normal,-,-
341,8,Activity U,,normal,-,-
341,9,Activity B,,normal,-,-
341,10,■,,normal,-,-
342,0,▶,,normal,-,-
342,1,Activity A,,normal,-,-
342,2,Activity C,,normal,-,-
342,3,Activity L,,normal,-,-
342,4,Activity Q,,normal,-,-
342,5,Activity M,,normal,-,-
342,6,Activity D,,normal,-,-
342,7,Activity S,,normal,-,-
342,8,Activity B,,normal,-,-
342,9,■,,normal,-,-
343,0,▶,,normal,-,-
343,1,Activity A,,normal,-,-
343,2,Activity C,,normal,-,-
343,3,Activity L,,normal,-,-
343,4,Activity P,,normal,-,-
343,5,Activity M,,normal,-,-
343,6,Activity D,,normal,-,-
343,7,Activity S,,normal,-,-
343,8,Activity B,,normal,-,-
343,9,■,,normal,-,-
344,0,▶,,normal,-,-
344,1,Activity A,,normal,-,-
344,2,Activity T,,normal,-,-
344,3,Activity V,,normal,-,-
344,4,Activity Y,,normal,-,-
344,5,Activity W,,normal,-,-
344,6,Activity AB,,normal,-,-
344,7,Activity U,,normal,-,-
344,8,Activity B,,normal,-,-
344,9,■,,normal,-,-
345,0,▶,,anomalous,Late,"{'shift_from': 2, 'shift_to': 4, 'size': 2}"
345,1,Activity A,,anomalous,Late,"{'shift_from': 2, 'shift_to': 4, 'size': 2}"
345,2,Activity BD,,anomalous,Late,"{'shift_from': 2, 'shift_to': 4, 'size': 2}"
345,3,Activity BQ,,anomalous,Late,"{'shift_from': 2, 'shift_to': 4, 'size': 2}"
345,4,Activity BR,,anomalous,Late,"{'shift_from': 2, 'shift_to': 4, 'size': 2}"
345,5,Activity BP,,anomalous,Late,"{'shift_from': 2, 'shift_to': 4, 'size': 2}"
345,6,Activity BE,,anomalous,Late,"{'shift_from': 2, 'shift_to': 4, 'size': 2}"
345,7,Activity BY,,anomalous,Late,"{'shift_from': 2, 'shift_to': 4, 'size': 2}"
345,8,Activity BS,,anomalous,Late,"{'shift_from': 2, 'shift_to': 4, 'size': 2}"
345,9,Activity B,,anomalous,Late,"{'shift_from': 2, 'shift_to': 4, 'size': 2}"
345,10,■,,anomalous,Late,"{'shift_from': 2, 'shift_to': 4, 'size': 2}"
346,0,▶,,normal,-,-
346,1,Activity A,,normal,-,-
346,2,Activity BZ,,normal,-,-
346,3,Activity B,,normal,-,-
346,4,■,,normal,-,-
347,0,▶,,normal,-,-
347,1,Activity A,,normal,-,-
347,2,Activity BC,,normal,-,-
347,3,Activity B,,normal,-,-
347,4,■,,normal,-,-
348,0,▶,,normal,-,-
348,1,Activity A,,normal,-,-
348,2,Activity BZ,,normal,-,-
348,3,Activity B,,normal,-,-
348,4,■,,normal,-,-
349,0,▶,,normal,-,-
349,1,Activity A,,normal,-,-
349,2,Activity T,,normal,-,-
349,3,Activity AN,,normal,-,-
349,4,Activity AP,,normal,-,-
349,5,Activity AO,,normal,-,-
349,6,Activity U,,normal,-,-
349,7,Activity B,,normal,-,-
349,8,■,,normal,-,-
350,0,▶,,normal,-,-
350,1,Activity A,,normal,-,-
350,2,Activity BD,,normal,-,-
350,3,Activity BO,,normal,-,-
350,4,Activity BE,,normal,-,-
350,5,Activity BQ,,normal,-,-
350,6,Activity BR,,normal,-,-
350,7,Activity BT,,normal,-,-
350,8,Activity BS,,normal,-,-
350,9,Activity B,,normal,-,-
350,10,■,,normal,-,-
351,0,▶,,normal,-,-
351,1,Activity A,,normal,-,-
351,2,Activity BZ,,normal,-,-
351,3,Activity B,,normal,-,-
351,4,■,,normal,-,-
352,0,▶,,normal,-,-
352,1,Activity A,,normal,-,-
352,2,Activity T,,normal,-,-
352,3,Activity AK,,normal,-,-
352,4,Activity AL,,normal,-,-
352,5,Activity AM,,normal,-,-
352,6,Activity U,,normal,-,-
352,7,Activity B,,normal,-,-
352,8,■,,normal,-,-
353,0,▶,,normal,-,-
353,1,Activity A,,normal,-,-
353,2,Activity BD,,normal,-,-
353,3,Activity BF,,normal,-,-
353,4,Activity BG,,normal,-,-
353,5,Activity BE,,normal,-,-
